uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel
3b15851e-1a44-4622-a4e7-898b2fe2d712,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schulstr.,"08370"
f7df97e6-659d-4bd9-8d07-55c35fe90e69,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wiggersstr.,"09750"
f3a7f104-1431-4c11-9821-19e87dc24196,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Waldweg,"09440"
1b10e8bf-c314-472a-91ba-7d4f95fe6c39,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ligusterweg,"10380"
c42e595e-3057-44de-8bda-82a1a95f2808,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beim St.-Katharinenstift,"01300"
67c29317-6762-46e8-9e18-3ede30635391,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kirchenstr.,"05940"
eef50d0b-14bf-43c0-a767-f6d0d9cf5f2c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hellingstr.,"88420"
80496c85-2155-4d6b-a48e-4f291860dd67,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wossidlostr.,"09890"
ea8be758-5888-46c8-bc79-14f3d35c3862,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Spinnakerweg,"13260"
4fd57558-6a1b-4dc9-b099-3f727cb780a1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Demminer Str.,"06840"
f8a2b523-49d1-43c2-9684-e35480a6f4eb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rahenweg,"13220"
eb0a6a80-44dd-49dc-b286-ee4ccea2f3fb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",John-Brinckman-Str.,"04150"
caa2b3ff-be0f-4f89-b5fb-7975d2a7a182,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Druwappelplatz,"01960"
39a02458-d32b-497f-886c-1b529f821d02,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Warnowpier,"88060"
1c43bb7a-1705-453e-8334-354182599f4c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Liningweg,"06650"
7c63bf9d-d337-491d-bab3-7f4d5e4f4f46,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Liselotte-Herrmann-Str.,"06410"
4b32ec9d-9259-4ee9-9080-56dbc24a302a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Riedenweg,"13970"
05ded726-6d6e-4708-b3f9-88cd33c8f035,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lindenbergstr.,"06620"
9caaaa44-4eef-409c-a9c0-dee4ef5d6c6c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ferdinandstr.,"02380"
8523f50a-b504-46de-8a5d-b59323a08bea,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Feuerwache,"88310"
ecab67eb-3f98-4545-b851-dad2329e4b6b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Karlstr.,"04370"
e4ba1854-fcf2-4ed4-a413-9261da2eff5a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hagebuttenweg,"11120"
94d4b43b-8167-4e5c-9bf7-0b8a4390fe4d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Fritz-Mackensen-Weg,"11700"
c1996b95-b2c9-48be-855b-8729c3398b8a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Richard-Wagner-Str.,"07920"
3ad8b3ff-a3a9-4e5f-9918-b96392714554,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Weidenweg,"09610"
5662c750-79ba-4b47-bd8c-e4bcbdd639df,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Margaretenstr.,"06850"
51562348-7d24-47aa-947d-1b3b3ab6f084,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Joseph-Haydn-Str.,"04200"
41d8f964-2b27-40de-a0d0-598c782af964,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ruderweg,"13200"
f55e689b-6bb6-41eb-8eb1-3c9c940bcb7d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der See,"00700"
6e6fd2a9-db39-4331-ac9e-c49d64bc773b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Vogelsang,"09310"
c09f1328-b4e0-41fd-b606-1b205222fba4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Handelsstr.,"03280"
aaa89fb5-4a4c-478b-a02e-a6ea0ba5694a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lise-Meitner-Ring,"10660"
1aebf942-1869-4b1d-b2e9-a980a8a75367,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Braesigplatz,"01510"
4bbba2c0-25c7-44ae-8d35-37fb3a2e43b7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Willem-Barents-Str.,"09810"
347ce3d8-4576-47e1-8ff3-2f4249fb9554,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Blumenweg,"01450"
bfc625a6-441a-4490-907b-40a21da2c49f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ratzeburger Str.,"04310"
da83cd82-8744-4693-9ed0-744b8ea64340,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Katamaranweg,"13370"
2651b3f6-33bf-47a1-bd5a-c6a2129a8662,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kirchenplatz,"05920"
4b38f1ba-5724-4a4d-9ccb-47a736274dbb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lilienthalstr.,"06600"
7de9cc6b-b0f7-4ebc-9583-f11ff453d039,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kiewittweg,"05900"
313053b2-9bd3-4b4b-9e72-7e95cde496eb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zum Vogelnest,"10010"
ce8298d3-fd3b-44ae-acc9-f822df4cc726,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Georginenweg,"02840"
3cdbcb39-360a-488b-9322-b6bdbe28d19a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kieler Str.,"05890"
5a01ad48-aec8-4d71-8f9c-3cfc39327f16,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gellertstr.,"02800"
54e1912d-0104-46a2-8229-4b0f918217b5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Handwerkstr.,"10140"
04bf6d0e-10bc-41be-80ef-96f2bd6f3731,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Johannesweg,"13510"
5333d123-68fc-4cab-89ff-5941c07886da,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Charles-Bencard-Ring,"11220"
d26092c1-da6b-4ddc-ae25-7770f8c20438,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wokrenterstr.,"09870"
106dbc83-c14d-49c3-982e-7b5379ce7527,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Carl-Hinstorff-Weg,"11890"
bad2074e-9501-4395-b43d-72cdfe36d14e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Kiesgrube,"00050"
87d96a2b-70a3-4fb7-adfc-bbb810c312e3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Haargraben,"13820"
bc2bea24-7db9-4518-99f5-24f4efc581e1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lessingstr.,"06560"
4afb6fc6-7f15-4528-aea5-9e56cac5d425,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Drosselweg,"01940"
35afbe61-452c-4a85-92cf-2b3d4568654d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Warnowenn,"09540"
ebfb7816-1d58-4999-9dd2-a8cff0f45da6,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beim Hornschen Hof,"01250"
9a69ce7b-0c29-4eac-9434-47c439c7180e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Pferdestr.,"07630"
3eda7339-0a05-4610-86f4-7dc737b868ca,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ulmenstr.,"02400"
3e2b3892-ec36-46af-9eab-24cd04b85a99,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wossidlostr.,"09900"
2bcaa8db-2254-4a90-b926-6a8de5cf48ee,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Felix-Stillfried-Str.,"02370"
09213109-2fac-4c08-b65a-59046dfce154,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Reusenweg,"14030"
ec29690f-232b-4d42-a4db-6503006063f3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ackerweg,"10110"
ca686330-e0c5-407a-95fb-8ce2672b099b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Spierenweg,"13210"
5e7c8fc7-2071-48c5-a86c-34aa666907e9,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Altkarlshof,"00280"
4147ca19-80da-4585-bff1-79f7abb813a7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Tulpenweg,"09070"
cd30f766-afcb-4b47-b849-dc559e3722e8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Neudierkower Weg,"07200"
01a41c16-517d-49f3-8735-53a13597d067,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Kohlelager,"14190"
385dd69c-f2e6-4e42-8517-2565c524216f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Talliner Str.,"10470"
7166ede2-8ed7-4492-a069-ba0db88fd0bb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Friedrich-Franz-Str.,"02580"
499b589c-2257-4fd2-b509-3033268d8ae7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Fred-Weickert-Str.,"02510"
1ae65542-b4d4-459d-892f-0b9786c33821,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schillerstr.,"08230"
f90307de-9fd3-4e16-bc8f-398a5dd16351,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Theodor-Storm-Str.,"00860"
131ff810-9129-4354-9cd9-f13f186394f9,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kirchnerstr.,"05950"
06c042c0-898b-42bf-b4ed-672e07ae40ce,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beim Eislager,"13840"
ccba85bc-cae0-469d-8820-fa4bcec90d7a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rudolf-Tarnow-Str.,"11490"
59aad069-fac9-4366-a9e8-df910ae25197,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Trojanstr.,"09040"
9fa1d60d-e282-4712-8c23-12fa27dc689d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Loggerweg,"13530"
2e58b73f-495d-4df2-b54c-556854b1d4c8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Warschauer Str.,"09570"
6c27ed57-38f9-4a5a-acb4-e7a0daf0cc4c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kempowski-Ufer,"14320"
15110acd-737c-4b89-8931-d5919934daba,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Plöner Str.,"14390"
b58f168b-02c8-43f5-978a-7c57b60cbdc8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kopenhagener Str.,"06160"
35b6ab0c-c4a9-4861-9c2a-f68d00dfde2d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Goerdelerstr.,"06370"
b0166c4e-b0a7-4ad9-96a6-aabf48fd9910,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Storchennest,"12260"
97638b21-4884-4f1d-a5d5-89f4027d6475,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Landreiterstr.,"06440"
a329639a-8b76-441a-aef9-fc8a83243c45,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lubminer Str.,"10980"
d67bfd7a-70a8-4c99-bea0-56e606e3cba4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Friedrichstr.,"02620"
eb34a764-5208-4bba-afe9-a9e822421bcb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rodompweg,"08010"
e148153f-f01f-4a39-a79a-f4ab02bf616a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Georginenplatz,"02820"
e82a4af8-e0a7-4451-84de-c98ab6acec18,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Strempelstr.,"08830"
8144ba43-cc3e-4851-a231-109f51c48928,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Amberg,"00590"
4dea4a00-1f1e-42b4-ba97-e90e2c368042,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lohgerberstr.,"06680"
73905259-d006-4214-90b1-a58317e585a5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Aleksis-Kivi-Str.,"00190"
93a16126-e257-4841-b533-980ee40182db,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kistenmacherstr.,"05960"
4c128ebb-805f-4a62-8de5-5ec07396f5b7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Humboldtstr.,"03740"
27f5a38d-a2b0-42ed-84ed-a44100c22d49,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Warnowrande,"12840"
cab14b08-5f0f-4dfa-85e2-c17af176db52,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rudolf-Bartels-Weg,"11770"
4be4f96a-c7a3-4e09-a123-be1084c3dc6b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bei der Jakobikirche,"11060"
d1baf3d9-aee1-4f16-9f8e-69a3182f602e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Galileistr.,"02700"
3d82914c-583d-433e-821f-ca370576438c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Oberkante,"00690"
2469e938-293b-4048-9e1c-f5f258365244,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beim Holzlager,"13830"
74ed79d9-6f6d-452a-8ed3-7b4b62c6dec3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Amtsstr.,"00610"
e96460d5-2008-4b75-82bd-fed3f89728dc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Neuer Weg,"11670"
3bac24fc-6347-49f3-a19d-7aa9fa4ee019,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kate-Diehn-Bitt-Weg,"11730"
6608f235-8de6-4d95-b5cc-ebbedeecff7c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Innsbrucker Str.,"04020"
7a82f440-0452-4560-9092-67853d45a748,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Deichweg,"13750"
4d65b3c5-c59c-41d5-beb4-978ad825e3b3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Geschwister-Scholl-Str.,"02900"
96d96094-139c-4027-bd3f-66ac62ce7990,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Barnstorf-Ausbau,"01090"
32e8592a-6800-4112-aee1-bf82ac9a0523,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Storchenwiese,"11290"
7931d427-4756-4230-8b29-5174d749ad1d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rosa-Luxemburg-Str.,"08050"
d2d1cf48-8972-4ef3-aebc-aff243347d54,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Querstr. III,"07800"
5eb8cac7-34f4-4d25-a050-cb3f5449170c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Korl-Beggerow-Weg,"11460"
42193e92-bfb0-4bdd-9d01-85e85dfc3ff1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bergstr.,"01320"
974f3317-d4ed-413e-81fe-2e5e31666a53,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Albert-Schweitzer-Str.,"00170"
9673da7a-2751-4c05-b10a-a992f7919aa7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ludwigstr.,"06750"
604384a8-98eb-4836-99ee-1639f2ad93d7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Bahnhof,"00310"
8e7ab2bf-bce0-45ac-b77a-ab5e55e36f52,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Thomas-Morus-Str.,"01460"
2b8fc8e1-ca67-4626-b038-cf4fb64ba347,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Thomas-Mann-Str.,"08930"
50dbd0a8-8f9d-4f48-aeaa-968c447a15ef,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Clementstr.,"01720"
87f27bba-ccd1-4a70-9865-9cea1430ce28,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ludwigsluster Str.,"13630"
169ec920-b194-475d-9f4c-5af32e84bdd3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der Hauerschneise,"12920"
b0326c28-4447-47e8-97c0-da5cb914cd3a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rotdornweg,"13770"
18a37c4f-8d27-4de1-8946-cd5d64a2a9d4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lagerstr.,"06430"
1df19bdd-3e87-4ff7-ad9e-cc5f64332caf,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Greifswalder Str.,"03050"
5e8636b8-e5bb-494d-b523-444cf8cac19c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gertrudenplatz,"02870"
fc2b37c9-1889-44c9-94cd-c8087a73117d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kämmereistr.,"04280"
06658d01-1d30-43bc-8f05-01d101ee59c5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zorenappelweg,"09940"
c6641278-291b-4f55-b609-8b0d034069f7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Egon-Tschirch-Weg,"11980"
df3e7adc-9b02-414f-8075-3aebd3592ca4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Rodelberg,"10030"
b0d48805-493e-4452-9f5d-c1d6e1fefdec,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kadammsweg,"04260"
e982f3ad-e25a-4267-ab5e-25e5f71308dc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Neue Bleicherstr.,"07210"
4b1f2a99-24cf-4d33-80b5-8b5790402c46,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bültsoll,"14310"
71dfa2c6-4654-48ba-aed0-30510dd5b5ee,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Joliot-Curie-Allee,"04180"
71020760-8947-425b-bcad-66c0965d403a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An der alten Baumschule,"12950"
da9e21ba-6df1-465c-81b7-b7b2bd065433,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Salzburger Str.,"11680"
93da83d3-9444-4c7b-9c59-731c8ddebcc2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lange Str.,"06450"
e1f74ca8-1fb9-46e8-90e6-d5cb04688769,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Birkhorst,"11260"
47027602-8b0b-4129-97c1-0bc4cef32b1d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Konrad-Zuse-Str.,"12470"
17a5fca7-ba6a-42f5-bd07-2d980f18b59e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ingeborg-Bachmann-Str.,"11010"
3777b749-1fc1-4b0d-8f36-c06449891849,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schillerstr.,"08240"
f73c5c70-02af-47ae-be42-7e648aa16801,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Joachim-Schlue-Str.,"04120"
